trip_id,stop_sequence,stop_id,arrival_time,departure_time
YB609-20240401-20240428-1111111,1,ZNA,13:05:00,13:05:00
YB604-20240401-20240428-1111111,0,ZNA,09:20:00,09:20:00
YB604-20240401-20240428-1111111,1,YVR,09:40:00,09:40:00
YB612-20240401-20240428-1111111,0,ZNA,17:00:00,17:00:00
YB612-20240401-20240428-1111111,1,YVR,17:20:00,17:20:00
YB602-20240401-20240428-1111111,0,ZNA,07:50:00,07:50:00
YB602-20240401-20240428-1111111,1,YVR,08:10:00,08:10:00
YB610-20240401-20240428-1111111,0,ZNA,13:30:00,13:30:00
YB610-20240401-20240428-1111111,1,YVR,13:50:00,13:50:00
YB608-20240401-20240428-1111111,0,ZNA,12:00:00,12:00:00
YB608-20240401-20240428-1111111,1,YVR,12:20:00,12:20:00
YB481-20240401-20240428-0000011,0,YVR,08:10:00,08:10:00
YB481-20240401-20240428-0000011,1,YGG,08:35:00,08:35:00
YB481-20240401-20240428-1111100,0,YVR,08:55:00,08:55:00
YB481-20240401-20240428-1111100,1,YGG,09:20:00,09:20:00
YB483-20240401-20240428-0000011,0,YVR,12:10:00,12:10:00
YB483-20240401-20240428-0000011,1,YGG,12:35:00,12:35:00
YB487-20240401-20240428-1111100,0,YVR,17:50:00,17:50:00
YB487-20240401-20240428-1111100,1,YGG,18:15:00,18:15:00
YB485-20240401-20240428-0000011,0,YVR,16:10:00,16:10:00
YB485-20240401-20240428-0000011,1,YGG,16:35:00,16:35:00
YB485-20240401-20240428-1111100,0,YVR,14:50:00,14:50:00
YB485-20240401-20240428-1111100,1,YGG,15:15:00,15:15:00
YB480-20240401-20240428-1111100,0,YGG,07:45:00,07:45:00
YB480-20240401-20240428-1111100,1,YVR,08:10:00,08:10:00
YB482-20240401-20240428-0000011,0,YGG,09:50:00,09:50:00
YB482-20240401-20240428-0000011,1,YVR,10:15:00,10:15:00
YB482-20240401-20240428-1111100,0,YGG,10:35:00,10:35:00
YB482-20240401-20240428-1111100,1,YVR,11:00:00,11:00:00
YB484-20240401-20240428-0000011,0,YGG,13:50:00,13:50:00
YB484-20240401-20240428-0000011,1,YVR,14:15:00,14:15:00
YB486-20240401-20240428-1111100,0,YGG,16:30:00,16:30:00
YB486-20240401-20240428-1111100,1,YVR,16:55:00,16:55:00
YB486-20240401-20240428-0000011,0,YGG,17:50:00,17:50:00
YB486-20240401-20240428-0000011,1,YVR,18:15:00,18:15:00
YB481-20240429-20240930-0000011,0,YVR,08:15:00,08:15:00
YB481-20240429-20240930-0000011,1,YGG,08:40:00,08:40:00
YB483-20240628-20240902-1111100,0,YVR,08:45:00,08:45:00
YB483-20240628-20240902-1111100,1,YGG,09:10:00,09:10:00
YB483-20240429-20240930-1111111,0,YVR,08:45:00,08:45:00
YB483-20240429-20240930-1111111,1,YGG,09:10:00,09:10:00
YB487-20240429-20240930-1111111,0,YVR,12:30:00,12:30:00
YB487-20240429-20240930-1111111,1,YGG,12:55:00,12:55:00
YB493-20240429-20240930-0000011,0,YVR,17:40:00,17:40:00
YB493-20240429-20240930-0000011,1,YGG,18:05:00,18:05:00
YB495-20240429-20240930-1111111,0,YVR,17:50:00,17:50:00
YB495-20240429-20240930-1111111,1,YGG,18:15:00,18:15:00
YB480-20240429-20240930-1111111,0,YGG,08:00:00,08:00:00
YB480-20240429-20240930-1111111,1,YVR,08:25:00,08:25:00
YB480-20240628-20240902-0100000,0,YGG,08:00:00,08:00:00
YB480-20240628-20240902-0100000,1,YVR,08:25:00,08:25:00
YB482-20240429-20240930-0000011,0,YGG,09:00:00,09:00:00
YB482-20240429-20240930-0000011,1,YVR,09:25:00,09:25:00
YB484-20240429-20240930-1111111,0,YGG,11:45:00,11:45:00
YB484-20240429-20240930-1111111,1,YVR,12:10:00,12:10:00
YB492-20240429-20240930-1111111,0,YGG,16:45:00,16:45:00
YB492-20240429-20240930-1111111,1,YVR,17:10:00,17:10:00
YB494-20240429-20240930-0000011,0,YGG,18:30:00,18:30:00
YB494-20240429-20240930-0000011,1,YVR,18:55:00,18:55:00
YB1311-20240429-20240930-1111111,0,YVR,08:05:00,08:05:00
YB1311-20240429-20240930-1111111,1,YHS,08:25:00,08:25:00
YB1375-20240429-20240930-1111111,0,YVR,09:35:00,09:35:00
YB1375-20240429-20240930-1111111,1,YHS,09:55:00,09:55:00
YB1387-20240429-20240930-1111111,0,YVR,17:30:00,17:30:00
YB1387-20240429-20240930-1111111,1,YHS,17:50:00,17:50:00
YB1305-20240628-20240902-1111111,0,YVR,08:05:00,08:05:00
YB1305-20240628-20240902-1111111,1,YHS,08:25:00,08:25:00
YB1317-20240628-20240902-1111111,0,YVR,09:35:00,09:35:00
YB1317-20240628-20240902-1111111,1,YHS,09:55:00,09:55:00
YB1381-20240628-20240902-1111111,0,YVR,17:30:00,17:30:00
YB1381-20240628-20240902-1111111,1,YHS,17:50:00,17:50:00
YB1304-20240429-20240930-1111111,0,YHS,08:50:00,08:50:00
YB1304-20240429-20240930-1111111,1,YVR,09:10:00,09:10:00
YB1316-20240429-20240930-1111111,0,YHS,16:45:00,16:45:00
YB1316-20240429-20240930-1111111,1,YVR,17:05:00,17:05:00
YB1380-20240429-20240930-1111111,0,YHS,18:15:00,18:15:00
YB1380-20240429-20240930-1111111,1,YVR,18:35:00,18:35:00
YB1310-20240628-20240902-1111111,0,YHS,08:50:00,08:50:00
YB1310-20240628-20240902-1111111,1,YVR,09:10:00,09:10:00
YB1374-20240628-20240902-1111111,0,YHS,16:45:00,16:45:00
YB1374-20240628-20240902-1111111,1,YVR,17:05:00,17:05:00
YB1386-20240628-20240902-1111111,0,YHS,18:15:00,18:15:00
YB1386-20240628-20240902-1111111,1,YVR,18:35:00,18:35:00
YB1301-20240401-20240428-1111111,0,YVR,08:00:00,08:00:00
YB1301-20240401-20240428-1111111,1,YHS,08:20:00,08:20:00
YB1321-20240401-20240428-1111111,0,YVR,17:15:00,17:15:00
YB1321-20240401-20240428-1111111,1,YHS,17:35:00,17:35:00
YB924-20240401-20240428-0000010,0,YHS,17:50:00,17:50:00
YB924-20240401-20240428-0000010,1,YVR,18:10:00,18:10:00
YB1302-20240401-20240428-1111111,0,YHS,08:45:00,08:45:00
YB1302-20240401-20240428-1111111,1,YVR,09:05:00,09:05:00
YB1136-20240401-20240428-1111111,0,YHS,14:30:00,14:30:00
YB1136-20240401-20240428-1111111,1,YVR,14:50:00,14:50:00
YB1287-20240429-20240930-1111111,0,YVR,13:30:00,13:30:00
YB1287-20240429-20240930-1111111,1,YWS,14:20:00,14:20:00
YB1288-20240429-20240915-0001111,0,YVR,15:40:00,15:40:00
YB1288-20240429-20240915-0001111,1,YWS,16:30:00,16:30:00
YB1288-20240429-20240930-1110000,0,YVR,15:45:00,15:45:00
YB1288-20240429-20240930-1110000,1,YWS,16:35:00,16:35:00
YB1288-20240916-20240930-0001111,0,YVR,15:30:00,15:30:00
YB1288-20240916-20240930-0001111,1,YWS,16:20:00,16:20:00
YB1787-20240429-20240930-1111111,0,YVR,14:00:00,14:00:00
YB1787-20240429-20240930-1111111,1,YTP,14:50:00,14:50:00
YB1788-20240429-20240930-1111111,0,YTP,15:30:00,15:30:00
YB1788-20240429-20240930-1111111,1,YVR,16:20:00,16:20:00
YB1727-20240614-20240929-0000101,0,YWH,15:30:00,15:30:00
YB1727-20240614-20240929-0000101,1,YTP,16:20:00,16:20:00
YB1728-20240614-20240929-0000101,0,YTP,17:00:00,17:00:00
YB1728-20240614-20240929-0000101,1,YWH,17:50:00,17:50:00
YB1000-20240429-20240930-0001111,0,YWH,09:45:00,09:45:00
YB1000-20240429-20240930-0001111,1,YWS,10:45:00,10:45:00
YB1001-20240429-20240930-0001111,0,YWS,16:10:00,16:10:00
YB1001-20240429-20240930-0001111,1,YWH,17:10:00,17:10:00
YB2522-20240601-20240930-1011111,0,YWH,10:20:00,10:20:00
YB2522-20240601-20240930-1011111,1,YGG,10:40:00,10:40:00
YB2556-20240601-20240930-1011111,0,YWH,14:30:00,14:30:00
YB2556-20240601-20240930-1011111,1,YGG,14:50:00,14:50:00
YB2586-20240601-20240930-1011111,0,YWH,18:20:00,18:20:00
YB2586-20240601-20240930-1011111,1,YGG,18:40:00,18:40:00
YB2517-20240601-20240930-1011111,0,YGG,09:30:00,09:30:00
YB2517-20240601-20240930-1011111,1,YWH,09:50:00,09:50:00
YB2543-20240601-20240930-1011111,0,YGG,12:45:00,12:45:00
YB2543-20240601-20240930-1011111,1,YWH,13:05:00,13:05:00
YB2575-20240601-20240930-1011111,0,YGG,16:45:00,16:45:00
YB2575-20240601-20240930-1011111,1,YWH,17:05:00,17:05:00
YB810-20240429-20240930-1111111,0,ZNA,09:30:00,09:30:00
YB810-20240429-20240930-1111111,1,YHS,09:50:00,09:50:00
YB822-20240429-20240930-1111111,0,ZNA,11:00:00,11:00:00
YB822-20240429-20240930-1111111,1,YHS,11:20:00,11:20:00
YB842-20240429-20240930-1111111,0,ZNA,13:30:00,13:30:00
YB842-20240429-20240930-1111111,1,YHS,13:50:00,13:50:00
YB854-20240429-20240930-0000111,0,ZNA,15:00:00,15:00:00
YB854-20240429-20240930-0000111,1,YHS,15:20:00,15:20:00
YB854-20240601-20240627-1111111,0,ZNA,15:00:00,15:00:00
YB854-20240601-20240627-1111111,1,YHS,15:20:00,15:20:00
YB872-20240429-20240930-1111111,0,ZNA,17:15:00,17:15:00
YB872-20240429-20240930-1111111,1,YHS,17:35:00,17:35:00
YB816-20240628-20240902-1111111,0,ZNA,09:30:00,09:30:00
YB816-20240628-20240902-1111111,1,YHS,09:50:00,09:50:00
YB828-20240628-20240902-1111111,0,ZNA,11:00:00,11:00:00
YB828-20240628-20240902-1111111,1,YHS,11:20:00,11:20:00
YB848-20240628-20240902-1111111,0,ZNA,13:30:00,13:30:00
YB848-20240628-20240902-1111111,1,YHS,13:50:00,13:50:00
YB860-20240628-20240902-1111111,0,ZNA,15:00:00,15:00:00
YB860-20240628-20240902-1111111,1,YHS,15:20:00,15:20:00
YB878-20240628-20240902-1111111,0,ZNA,17:15:00,17:15:00
YB878-20240628-20240902-1111111,1,YHS,17:35:00,17:35:00
YB802-20240401-20240428-1111111,0,ZNA,08:45:00,08:45:00
YB802-20240401-20240428-1111111,1,YHS,09:05:00,09:05:00
YB806-20240401-20240428-1111111,0,ZNA,12:30:00,12:30:00
YB806-20240401-20240428-1111111,1,YHS,12:50:00,12:50:00
YB820-20240401-20240428-1111111,0,ZNA,16:30:00,16:30:00
YB820-20240401-20240428-1111111,1,YHS,16:50:00,16:50:00
YB824-20240401-20240428-1111111,0,ZNA,18:00:00,18:00:00
YB824-20240401-20240428-1111111,1,YHS,18:20:00,18:20:00
YB801-20240401-20240428-1111111,0,YHS,08:00:00,08:00:00
YB801-20240401-20240428-1111111,1,ZNA,08:20:00,08:20:00
YB805-20240401-20240428-1111111,0,YHS,11:00:00,11:00:00
YB805-20240401-20240428-1111111,1,ZNA,11:20:00,11:20:00
YB819-20240401-20240428-1111111,0,YHS,15:45:00,15:45:00
YB819-20240401-20240428-1111111,1,ZNA,16:05:00,16:05:00
YB821-20240401-20240428-1111111,0,YHS,17:15:00,17:15:00
YB821-20240401-20240428-1111111,1,ZNA,17:35:00,17:35:00
YB4010-20240401-20240428-0000011,0,YGG,08:35:00,08:35:00
YB4010-20240401-20240428-0000011,1,YAQ,08:50:00,08:50:00
YB4010-20240401-20240428-1111100,0,YGG,09:20:00,09:20:00
YB4010-20240401-20240428-1111100,1,YAQ,09:35:00,09:35:00
YB4050-20240401-20240428-1111100,0,YGG,15:15:00,15:15:00
YB4050-20240401-20240428-1111100,1,YAQ,15:30:00,15:30:00
YB4050-20240401-20240428-0000011,0,YGG,16:35:00,16:35:00
YB4050-20240401-20240428-0000011,1,YAQ,16:50:00,16:50:00
YB4030-20240401-20240428-0000011,0,YGG,12:50:00,12:50:00
YB4030-20240401-20240428-0000011,1,YAQ,13:05:00,13:05:00
YB4020-20240401-20240428-0000011,0,YAQ,09:25:00,09:25:00
YB4020-20240401-20240428-0000011,1,YGG,09:40:00,09:40:00
YB4020-20240401-20240428-1111100,0,YAQ,10:10:00,10:10:00
YB4020-20240401-20240428-1111100,1,YGG,10:25:00,10:25:00
YB4060-20240401-20240428-1111100,0,YAQ,16:05:00,16:05:00
YB4060-20240401-20240428-1111100,1,YGG,16:20:00,16:20:00
YB4060-20240401-20240428-0000011,0,YAQ,17:25:00,17:25:00
YB4060-20240401-20240428-0000011,1,YGG,17:40:00,17:40:00
YB4040-20240401-20240428-0000011,0,YAQ,13:25:00,13:25:00
YB4040-20240401-20240428-0000011,1,YGG,13:40:00,13:40:00
YB4010-20240429-20240930-0000011,0,YGG,08:45:00,08:45:00
YB4010-20240429-20240930-0000011,1,YAQ,09:00:00,09:00:00
YB4080-20240916-20240930-0000011,0,YAQ,17:45:00,17:45:00
YB4080-20240916-20240930-0000011,1,YGG,18:00:00,18:00:00
YB4080-20240429-20240915-0000011,0,YAQ,18:00:00,18:00:00
YB4080-20240429-20240915-0000011,1,YGG,18:15:00,18:15:00
